geocode,valor,data
1100452,1,31/12/2007
1101807,1,31/12/2007
1300631,1,31/12/2007
1505304,1,31/12/2007
2104305,1,31/12/2007
2106003,3,31/12/2007
2106326,3,31/12/2007
2109452,1,31/12/2007
2110807,1,31/12/2007
2111300,1,31/12/2007
2201606,1,31/12/2007
2209757,2,31/12/2007
2304301,2,31/12/2007
2304400,1,31/12/2007
2308104,2,31/12/2007
2310100,4,31/12/2007
2312601,4,31/12/2007
2602001,1,31/12/2007
2604106,1,31/12/2007
2606002,1,31/12/2007
2611606,1,31/12/2007
2611804,2,31/12/2007
2616001,1,31/12/2007
3301306,1,31/12/2007
3305703,3,31/12/2007
3507506,1,31/12/2007
3521903,3,31/12/2007
3527405,1,31/12/2007
3527900,2,31/12/2007
3528403,2,31/12/2007
3537107,1,31/12/2007
3543907,5,31/12/2007
3549805,1,31/12/2007
3550308,6,31/12/2007
3556354,1,31/12/2007
4107207,1,31/12/2007
4202453,1,31/12/2007
4305207,1,31/12/2007
4313375,2,31/12/2007
4314100,1,31/12/2007
4314555,1,31/12/2007
4319208,1,31/12/2007
4323754,1,31/12/2007
5201801,3,31/12/2007
5208301,1,31/12/2007
5208707,1,31/12/2007
5213855,1,31/12/2007
5214903,1,31/12/2007
5215603,1,31/12/2007
5215900,5,31/12/2007
5219407,1,31/12/2007
5221197,23,31/12/2007
1100106,1,31/12/2008
1304104,1,31/12/2008
1503606,1,31/12/2008
1506138,1,31/12/2008
2205565,1,31/12/2008
2209104,2,31/12/2008
2304301,1,31/12/2008
2304400,1,31/12/2008
2308351,3,31/12/2008
2311702,12,31/12/2008
2410702,1,31/12/2008
2411007,1,31/12/2008
2412559,2,31/12/2008
2600500,1,31/12/2008
2611606,1,31/12/2008
3106200,1,31/12/2008
3204500,3,31/12/2008
3501905,2,31/12/2008
3504909,1,31/12/2008
3506359,1,31/12/2008
3509502,1,31/12/2008
3530607,1,31/12/2008
3539806,2,31/12/2008
3546900,1,31/12/2008
3549805,1,31/12/2008
3550308,1,31/12/2008
3550704,3,31/12/2008
4106902,1,31/12/2008
4306767,4,31/12/2008
4316956,1,31/12/2008
5102637,1,31/12/2008
5103304,1,31/12/2008
5106273,1,31/12/2008
5201108,1,31/12/2008
5204250,2,31/12/2008
5213103,1,31/12/2008
5215900,2,31/12/2008
5220009,3,31/12/2008
5221007,1,31/12/2008
5221197,2,31/12/2008
5221551,2,31/12/2008
5300108,1,31/12/2008
1400308,2,31/12/2009
1502806,1,31/12/2009
1507508,6,31/12/2009
2100055,1,31/12/2009
2100402,1,31/12/2009
2102754,1,31/12/2009
2111300,1,31/12/2009
2112902,1,31/12/2009
2205276,1,31/12/2009
2211001,1,31/12/2009
2307635,1,31/12/2009
2401404,1,31/12/2009
2414803,3,31/12/2009
2502052,2,31/12/2009
2609907,1,31/12/2009
2800308,1,31/12/2009
2919900,1,31/12/2009
3304755,1,31/12/2009
3501905,1,31/12/2009
3519055,7,31/12/2009
3529500,1,31/12/2009
3537107,1,31/12/2009
3539103,1,31/12/2009
3541406,2,31/12/2009
3550308,2,31/12/2009
4318002,1,31/12/2009
5101001,1,31/12/2009
5108352,1,31/12/2009
5108907,1,31/12/2009
5200506,1,31/12/2009
5214101,1,31/12/2009
5220009,1,31/12/2009
5221908,1,31/12/2009
1400282,3,31/12/2010
1400704,3,31/12/2010
1502806,1,31/12/2010
2108603,1,31/12/2010
2110104,1,31/12/2010
2111300,2,31/12/2010
2304400,2,31/12/2010
2400703,1,31/12/2010
2404002,1,31/12/2010
2407500,1,31/12/2010
2407906,1,31/12/2010
2408102,1,31/12/2010
2409803,1,31/12/2010
2509404,1,31/12/2010
3202405,2,31/12/2010
3303708,1,31/12/2010
3501905,2,31/12/2010
3503505,2,31/12/2010
3507209,1,31/12/2010
3509403,1,31/12/2010
3510005,1,31/12/2010
3511300,1,31/12/2010
3519055,12,31/12/2010
3529005,1,31/12/2010
3532009,2,31/12/2010
3543204,5,31/12/2010
3543600,2,31/12/2010
3548708,1,31/12/2010
3554102,1,31/12/2010
4205407,1,31/12/2010
5100250,1,31/12/2010
5101803,2,31/12/2010
5103809,1,31/12/2010
5104559,1,31/12/2010
5106315,1,31/12/2010
5107792,1,31/12/2010
5107883,2,31/12/2010
5107958,1,31/12/2010
5201504,3,31/12/2010
5207501,4,31/12/2010
5209408,1,31/12/2010
5214101,1,31/12/2010
5220009,1,31/12/2010
1100205,1,31/12/2011
1400407,1,31/12/2011
1400506,3,31/12/2011
1502806,1,31/12/2011
1507607,1,31/12/2011
1508209,2,31/12/2011
1508308,1,31/12/2011
1702109,1,31/12/2011
2105807,4,31/12/2011
2107803,2,31/12/2011
2111300,4,31/12/2011
2111748,3,31/12/2011
2202505,1,31/12/2011
2211001,1,31/12/2011
2305654,1,31/12/2011
2401107,2,31/12/2011
2403608,1,31/12/2011
2512077,3,31/12/2011
2601409,4,31/12/2011
2704302,1,31/12/2011
2918456,1,31/12/2011
3106200,1,31/12/2011
3200300,1,31/12/2011
3202405,2,31/12/2011
3300456,1,31/12/2011
3305158,13,31/12/2011
3513207,11,31/12/2011
3515707,1,31/12/2011
3529005,1,31/12/2011
3531100,2,31/12/2011
3548500,1,31/12/2011
3551405,7,31/12/2011
5101605,1,31/12/2011
5103403,1,31/12/2011
5103809,1,31/12/2011
5106653,1,31/12/2011
5106703,1,31/12/2011
5107180,1,31/12/2011
5204706,4,31/12/2011
5209408,4,31/12/2011
5219902,1,31/12/2011
1300086,4,31/12/2012
1302207,1,31/12/2012
1400506,1,31/12/2012
1600501,1,31/12/2012
2111300,2,31/12/2012
2200301,1,31/12/2012
2211407,1,31/12/2012
2301901,1,31/12/2012
2308609,5,31/12/2012
2308906,1,31/12/2012
2309102,3,31/12/2012
2309300,1,31/12/2012
2408102,2,31/12/2012
2502409,1,31/12/2012
2507200,3,31/12/2012
2514008,1,31/12/2012
2906105,3,31/12/2012
2930758,1,31/12/2012
3138104,1,31/12/2012
3152105,1,31/12/2012
3170529,1,31/12/2012
3510906,8,31/12/2012
3531100,5,31/12/2012
3547304,1,31/12/2012
3548500,1,31/12/2012
3550308,2,31/12/2012
4204202,1,31/12/2012
4309100,1,31/12/2012
5102850,1,31/12/2012
5103304,1,31/12/2012
5103502,2,31/12/2012
5105903,1,31/12/2012
5106190,1,31/12/2012
5106372,1,31/12/2012
5107198,1,31/12/2012
5107909,1,31/12/2012
5108006,1,31/12/2012
5108105,1,31/12/2012
5108808,1,31/12/2012
5200506,1,31/12/2012
5202155,1,31/12/2012
5205208,1,31/12/2012
5205521,1,31/12/2012
5208707,1,31/12/2012
5213400,2,31/12/2012
5219902,1,31/12/2012
5220686,1,31/12/2012
5222054,2,31/12/2012
1304260,1,31/12/2013
1600154,3,31/12/2013
2105005,1,31/12/2013
2105609,1,31/12/2013
2106755,1,31/12/2013
2111300,3,31/12/2013
2205359,1,31/12/2013
2207702,1,31/12/2013
2211001,1,31/12/2013
2301307,2,31/12/2013
2311959,1,31/12/2013
2313252,1,31/12/2013
2403608,1,31/12/2013
2503506,4,31/12/2013
2513653,2,31/12/2013
2704302,1,31/12/2013
2903102,1,31/12/2013
2931053,1,31/12/2013
3131208,1,31/12/2013
3162559,1,31/12/2013
3201803,1,31/12/2013
3305703,1,31/12/2013
3503802,2,31/12/2013
3510609,1,31/12/2013
3521309,5,31/12/2013
3532827,3,31/12/2013
3541406,1,31/12/2013
3543204,1,31/12/2013
3550506,6,31/12/2013
4128203,1,31/12/2013
4215356,1,31/12/2013
5003751,1,31/12/2013
5004502,2,31/12/2013
5103403,1,31/12/2013
5107578,4,31/12/2013
5108808,2,31/12/2013
5201801,1,31/12/2013
5205521,1,31/12/2013
5215231,3,31/12/2013
5215256,4,31/12/2013
5216809,1,31/12/2013
1100205,1,31/12/2014
1600279,1,31/12/2014
2103604,1,31/12/2014
2202075,1,31/12/2014
2207355,1,31/12/2014
2305357,1,31/12/2014
2313302,1,31/12/2014
2403103,1,31/12/2014
2406502,1,31/12/2014
2408706,1,31/12/2014
2502508,2,31/12/2014
2510501,1,31/12/2014
2511905,1,31/12/2014
2515401,2,31/12/2014
2613404,3,31/12/2014
2931053,1,31/12/2014
3162559,2,31/12/2014
3300308,2,31/12/2014
3304102,3,31/12/2014
3305133,2,31/12/2014
3501400,1,31/12/2014
3518800,1,31/12/2014
3536406,1,31/12/2014
3537008,2,31/12/2014
3547601,6,31/12/2014
3550308,1,31/12/2014
3550506,6,31/12/2014
3552205,1,31/12/2014
4113700,1,31/12/2014
5002704,1,31/12/2014
5004502,1,31/12/2014
5005152,1,31/12/2014
5006002,4,31/12/2014
5103007,2,31/12/2014
5103403,1,31/12/2014
5105002,1,31/12/2014
5105200,2,31/12/2014
5107578,1,31/12/2014
5107925,1,31/12/2014
5203559,1,31/12/2014
5204656,1,31/12/2014
5207501,1,31/12/2014
5217302,1,31/12/2014
1302306,1,31/12/2015
2408102,1,31/12/2015
2502508,1,31/12/2015
2507507,1,31/12/2015
2516508,1,31/12/2015
2602001,1,31/12/2015
2611606,2,31/12/2015
3202504,1,31/12/2015
3203502,1,31/12/2015
3204005,1,31/12/2015
3205101,3,31/12/2015
3300936,1,31/12/2015
3303104,1,31/12/2015
3500204,2,31/12/2015
3500907,1,31/12/2015
3509502,1,31/12/2015
3511607,1,31/12/2015
3521606,1,31/12/2015
3523701,3,31/12/2015
3527900,1,31/12/2015
3536406,8,31/12/2015
3537008,3,31/12/2015
3541604,1,31/12/2015
3550308,2,31/12/2015
4205704,3,31/12/2015
4321105,1,31/12/2015
5001904,1,31/12/2015
5002704,1,31/12/2015
5003108,3,31/12/2015
5003207,4,31/12/2015
5003454,1,31/12/2015
5003751,2,31/12/2015
5004809,1,31/12/2015
5005608,1,31/12/2015
5006408,1,31/12/2015
5007950,2,31/12/2015
5100359,1,31/12/2015
5103007,3,31/12/2015
5107792,1,31/12/2015
5208806,1,31/12/2015
5214101,1,31/12/2015
5221809,2,31/12/2015
5300108,1,31/12/2015
1300839,1,31/12/2016
1400100,1,31/12/2016
2102358,1,31/12/2016
2105500,2,31/12/2016
2210953,1,31/12/2016
2303808,1,31/12/2016
2304400,1,31/12/2016
2407104,1,31/12/2016
2408102,1,31/12/2016
2408706,1,31/12/2016
2409308,1,31/12/2016
2510600,3,31/12/2016
2510907,6,31/12/2016
2516508,1,31/12/2016
3122009,1,31/12/2016
3153608,1,31/12/2016
3203700,1,31/12/2016
3204203,49,31/12/2016
3300225,2,31/12/2016
3302106,1,31/12/2016
3302858,1,31/12/2016
3507605,1,31/12/2016
3518602,2,31/12/2016
3531100,4,31/12/2016
3539806,1,31/12/2016
3550308,1,31/12/2016
3556107,1,31/12/2016
3557006,1,31/12/2016
5006002,1,31/12/2016
5101001,1,31/12/2016
5105002,3,31/12/2016
5106190,3,31/12/2016
5106216,6,31/12/2016
5201405,5,31/12/2016
5216452,2,31/12/2016
5218003,1,31/12/2016
1302603,3,31/12/2017
1600212,1,31/12/2017
1702109,1,31/12/2017
1717909,1,31/12/2017
2100154,2,31/12/2017
2100204,1,31/12/2017
2101806,1,31/12/2017
2105500,8,31/12/2017
2111029,8,31/12/2017
2408102,3,31/12/2017
2500908,1,31/12/2017
2501203,5,31/12/2017
2501708,1,31/12/2017
2509339,11,31/12/2017
2510501,2,31/12/2017
2511509,1,31/12/2017
2511905,2,31/12/2017
2517001,6,31/12/2017
2605905,1,31/12/2017
2607406,1,31/12/2017
2611606,3,31/12/2017
2614857,6,31/12/2017
2923605,1,31/12/2017
3104502,3,31/12/2017
3105905,1,31/12/2017
3109303,2,31/12/2017
3110608,1,31/12/2017
3121258,1,31/12/2017
3125309,2,31/12/2017
3152907,4,31/12/2017
3153608,1,31/12/2017
3169901,1,31/12/2017
3204104,1,31/12/2017
3204658,1,31/12/2017
3304409,3,31/12/2017
3501400,4,31/12/2017
3503505,2,31/12/2017
3509601,3,31/12/2017
3509908,2,31/12/2017
3520301,3,31/12/2017
3529005,1,31/12/2017
3537008,7,31/12/2017
3538709,1,31/12/2017
3539103,1,31/12/2017
3540507,1,31/12/2017
3543402,1,31/12/2017
3550308,1,31/12/2017
4104808,1,31/12/2017
4209102,1,31/12/2017
4314803,1,31/12/2017
5007109,1,31/12/2017
5008404,4,31/12/2017
5100300,1,31/12/2017
5106190,4,31/12/2017
5107883,2,31/12/2017
5201405,94,31/12/2017
5219209,1,31/12/2017
1300409,1,31/12/2018
1501402,1,31/12/2018
1501808,9,31/12/2018
1504505,2,31/12/2018
1702109,2,31/12/2018
1712702,1,31/12/2018
1718808,1,31/12/2018
1721000,2,31/12/2018
2201903,1,31/12/2018
2202000,1,31/12/2018
2207801,1,31/12/2018
2210656,4,31/12/2018
2211001,1,31/12/2018
2408102,2,31/12/2018
2408201,1,31/12/2018
2409803,1,31/12/2018
2409902,6,31/12/2018
2410405,1,31/12/2018
2411908,1,31/12/2018
2501203,7,31/12/2018
2502805,1,31/12/2018
2504900,1,31/12/2018
2505279,4,31/12/2018
2509339,4,31/12/2018
2511905,3,31/12/2018
2516508,4,31/12/2018
2702207,1,31/12/2018
2704302,1,31/12/2018
2905701,3,31/12/2018
2906709,1,31/12/2018
2908101,1,31/12/2018
2908606,1,31/12/2018
2918100,1,31/12/2018
2927705,2,31/12/2018
3103504,1,31/12/2018
3114204,1,31/12/2018
3127909,1,31/12/2018
3154408,1,31/12/2018
3158706,1,31/12/2018
3300605,2,31/12/2018
3501707,1,31/12/2018
3510906,3,31/12/2018
3513108,2,31/12/2018
3519709,1,31/12/2018
3521200,2,31/12/2018
3523404,1,31/12/2018
3528502,2,31/12/2018
3534708,1,31/12/2018
3540408,1,31/12/2018
3541505,38,31/12/2018
3543402,1,31/12/2018
3552106,1,31/12/2018
3553005,1,31/12/2018
3554409,1,31/12/2018
4104006,1,31/12/2018
4302501,1,31/12/2018
4312302,1,31/12/2018
5000906,1,31/12/2018
5002605,1,31/12/2018
5005103,19,31/12/2018
5008008,1,31/12/2018
5100508,5,31/12/2018
5101605,2,31/12/2018
5103502,2,31/12/2018
5106273,1,31/12/2018
5209903,1,31/12/2018
5300108,1,31/12/2018
1400209,1,31/12/2019
1506195,1,31/12/2019
1713700,1,31/12/2019
2209153,2,31/12/2019
2306256,2,31/12/2019
2403202,10,31/12/2019
2403301,4,31/12/2019
2408102,1,31/12/2019
2409902,1,31/12/2019
2413706,1,31/12/2019
2413904,1,31/12/2019
2414803,2,31/12/2019
2511509,2,31/12/2019
2516508,1,31/12/2019
2906006,1,31/12/2019
2914901,1,31/12/2019
2918100,5,31/12/2019
2929750,1,31/12/2019
2930303,1,31/12/2019
3106200,1,31/12/2019
3112109,2,31/12/2019
3116704,1,31/12/2019
3123700,12,31/12/2019
3124401,1,31/12/2019
3136520,1,31/12/2019
3136959,1,31/12/2019
3137601,2,31/12/2019
3146701,1,31/12/2019
3152303,1,31/12/2019
3154408,1,31/12/2019
3156007,1,31/12/2019
3160959,1,31/12/2019
3164209,1,31/12/2019
3164803,1,31/12/2019
3170206,1,31/12/2019
3170479,2,31/12/2019
3171303,1,31/12/2019
3202553,1,31/12/2019
3202652,2,31/12/2019
3203601,1,31/12/2019
3301157,2,31/12/2019
3304607,1,31/12/2019
3306107,1,31/12/2019
3501400,3,31/12/2019
3501905,1,31/12/2019
3505351,1,31/12/2019
3509452,1,31/12/2019
3514403,1,31/12/2019
3520509,1,31/12/2019
3522307,1,31/12/2019
3524808,1,31/12/2019
3532009,1,31/12/2019
3537602,1,31/12/2019
3541653,2,31/12/2019
3543006,1,31/12/2019
3543402,1,31/12/2019
3544004,1,31/12/2019
3549003,1,31/12/2019
3550308,1,31/12/2019
4204202,1,31/12/2019
4218707,1,31/12/2019
4301958,1,31/12/2019
4307906,1,31/12/2019
4318705,1,31/12/2019
4322251,1,31/12/2019
5002001,6,31/12/2019
5002704,1,31/12/2019
5004601,1,31/12/2019
5007802,1,31/12/2019
5008008,4,31/12/2019
5102637,1,31/12/2019
5105176,2,31/12/2019
5107198,3,31/12/2019
5200308,1,31/12/2019
5214879,3,31/12/2019
1501402,1,31/12/2020
1600105,1,31/12/2020
1702901,1,31/12/2020
1716505,1,31/12/2020
1718907,1,31/12/2020
2111102,1,31/12/2020
2202455,1,31/12/2020
2204402,1,31/12/2020
2210656,1,31/12/2020
2400406,1,31/12/2020
2408102,1,31/12/2020
2414100,1,31/12/2020
2507507,2,31/12/2020
2913002,1,31/12/2020
3106101,2,31/12/2020
3110608,1,31/12/2020
3116704,4,31/12/2020
3128402,4,31/12/2020
3130903,1,31/12/2020
3136108,1,31/12/2020
3136603,1,31/12/2020
3140803,1,31/12/2020
3144508,1,31/12/2020
3157807,2,31/12/2020
3162401,1,31/12/2020
3300100,1,31/12/2020
3505500,1,31/12/2020
3505609,7,31/12/2020
3511409,1,31/12/2020
3512209,1,31/12/2020
3513009,1,31/12/2020
3518859,1,31/12/2020
3519402,2,31/12/2020
3519709,4,31/12/2020
3520103,4,31/12/2020
3522802,1,31/12/2020
3523602,4,31/12/2020
3531100,1,31/12/2020
3541505,11,31/12/2020
3541604,5,31/12/2020
3543402,1,31/12/2020
3546306,1,31/12/2020
3550308,1,31/12/2020
3551801,1,31/12/2020
3552205,1,31/12/2020
4201505,1,31/12/2020
4209607,23,31/12/2020
4310330,2,31/12/2020
5000906,1,31/12/2020
5002407,4,31/12/2020
5002902,1,31/12/2020
5003157,1,31/12/2020
5004106,1,31/12/2020
5103601,1,31/12/2020
5107297,2,31/12/2020
5107354,1,31/12/2020
5200209,1,31/12/2020
5200308,4,31/12/2020
5204300,2,31/12/2020
5204557,1,31/12/2020
5210802,1,31/12/2020
5211404,1,31/12/2020
5212006,1,31/12/2020
5219456,2,31/12/2020
5219803,1,31/12/2020
5221080,1,31/12/2020
5222054,1,31/12/2020
5300108,10,31/12/2020
1101609,1,31/12/2021
1501402,1,31/12/2021
1600105,6,31/12/2021
1716208,1,31/12/2021
2103208,1,31/12/2021
2108256,1,31/12/2021
2111300,14,31/12/2021
2200053,1,31/12/2021
2201101,1,31/12/2021
2204402,1,31/12/2021
2206209,1,31/12/2021
2207306,3,31/12/2021
2208205,1,31/12/2021
2211001,1,31/12/2021
2211357,4,31/12/2021
2400505,3,31/12/2021
2407005,2,31/12/2021
2408102,1,31/12/2021
2413607,1,31/12/2021
2414753,1,31/12/2021
2609907,1,31/12/2021
2611606,2,31/12/2021
2930402,1,31/12/2021
3104502,1,31/12/2021
3106200,2,31/12/2021
3108107,4,31/12/2021
3117876,11,31/12/2021
3122470,1,31/12/2021
3123601,2,31/12/2021
3125507,1,31/12/2021
3125903,1,31/12/2021
3130051,1,31/12/2021
3137205,1,31/12/2021
3137908,4,31/12/2021
3140159,8,31/12/2021
3140803,1,31/12/2021
3141306,7,31/12/2021
3144706,3,31/12/2021
3149200,1,31/12/2021
3153608,2,31/12/2021
3157807,1,31/12/2021
3159100,2,31/12/2021
3162401,2,31/12/2021
3171071,1,31/12/2021
3300225,1,31/12/2021
3301405,1,31/12/2021
3302452,1,31/12/2021
3304524,1,31/12/2021
3305554,1,31/12/2021
3306107,1,31/12/2021
3502507,1,31/12/2021
3506607,3,31/12/2021
3515004,2,31/12/2021
3526605,6,31/12/2021
3528403,1,31/12/2021
3531506,1,31/12/2021
3533254,1,31/12/2021
3536307,1,31/12/2021
3539400,2,31/12/2021
3540804,1,31/12/2021
3541505,4,31/12/2021
3550308,1,31/12/2021
3550803,1,31/12/2021
3555604,1,31/12/2021
4113700,1,31/12/2021
4120705,1,31/12/2021
4127882,1,31/12/2021
4203154,1,31/12/2021
4203204,1,31/12/2021
4212502,1,31/12/2021
4212908,1,31/12/2021
4216602,1,31/12/2021
4308458,1,31/12/2021
4310009,1,31/12/2021
4320552,1,31/12/2021
5005707,1,31/12/2021
5006309,1,31/12/2021
5103304,1,31/12/2021
5103403,1,31/12/2021
5103502,1,31/12/2021
5103601,1,31/12/2021
5107065,20,31/12/2021
5107883,1,31/12/2021
5108956,1,31/12/2021
5200308,4,31/12/2021
5201405,1,31/12/2021
5206503,2,31/12/2021
5215306,2,31/12/2021
5219209,3,31/12/2021
5221403,1,31/12/2021
5221700,1,31/12/2021
5221908,1,31/12/2021
5222054,3,31/12/2021
5300108,2,31/12/2021
